page_rank_decimal,shortining_service,favicon,request_url,url_of_anchor,links_in_tags,iframe,web_traffic,page_rank,google_index,links_pointing_to_page,sim_lev,sim_fuzz,num_of_subdomains,len_sub,len_of_subdomains,result
2.76,1,1,1,1,1,1,0,1,1,0,0.5,47,1,0,14,1
0.0,1,1,1,0,1,1,0,-1,-1,1,0.6,44,0,1,0,1
1.48,1,1,1,1,0,1,0,1,1,1,0.5,43,1,1,3,1
3.24,1,-1,-1,-1,-1,-1,0,1,1,1,0.5,50,1,1,7,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,12,-1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
2.34,1,1,0,1,0,-1,0,1,1,1,0.4,32,0,1,0,1
1.64,1,1,-1,1,0,-1,0,1,-1,-1,0.5,50,1,1,3,1
2.99,1,1,0,1,0,-1,0,1,1,1,0.5,42,0,1,0,1
2.76,1,1,1,1,0,-1,0,1,1,1,0.7142857142857143,42,0,1,0,1
3.81,1,1,-1,1,-1,1,0,1,1,1,0.5,40,1,1,3,1
0.0,1,1,1,1,1,-1,0,-1,-1,1,0.5,40,1,1,3,1
6.21,1,1,-1,1,-1,-1,1,1,-1,-1,0.4,60,1,1,5,-1
4.91,1,-1,0,0,0,-1,0,1,-1,1,0.6666666666666666,55,1,1,4,1
2.35,1,1,1,1,0,1,0,1,-1,-1,0.5714285714285714,62,0,1,0,1
3.75,1,-1,-1,1,0,-1,0,1,1,1,0.6666666666666666,46,1,1,3,1
3.58,1,1,1,1,1,1,0,1,1,1,0.6,38,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.6666666666666666,44,0,1,0,-1
0.0,1,-1,-1,-1,-1,1,-1,-1,-1,0,0.6666666666666666,25,1,-1,36,-1
0.0,1,1,1,1,1,-1,0,-1,-1,1,0.4,38,0,1,0,1
1.91,1,1,-1,1,0,-1,0,1,-1,1,0.5,50,1,1,2,1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
3.96,1,-1,-1,1,0,-1,0,1,1,1,0.5714285714285714,38,1,1,3,1
3.02,1,1,1,1,1,1,0,1,-1,-1,0.5,50,0,1,0,-1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.6,40,1,-1,16,-1
4.82,1,-1,0,1,0,-1,0,1,1,1,0.5,46,0,1,0,1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,13,-1
1.72,1,-1,1,1,1,1,0,1,1,1,0.7142857142857143,46,0,1,0,1
5.09,1,1,-1,0,0,-1,1,1,1,1,0.6,38,0,1,0,1
2.81,1,1,-1,1,0,-1,0,1,1,1,0.5,45,0,1,0,1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
3.09,1,1,1,1,1,1,0,1,1,1,0.5,40,1,1,3,1
1.61,1,1,0,1,0,1,0,1,1,-1,0.6666666666666666,55,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5714285714285714,57,1,1,7,-1
8.64,-1,-1,-1,-1,-1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
4.98,1,1,1,1,1,1,0,1,1,1,0.6,43,1,0,8,1
6.19,1,1,-1,1,0,-1,1,1,1,1,0.5714285714285714,44,1,1,3,1
3.75,1,1,0,1,0,-1,0,1,1,1,0.5,42,0,1,0,1
0.0,1,1,-1,0,-1,1,-1,-1,-1,1,0.0,87,1,-1,17,-1
3.96,1,1,0,-1,0,1,0,1,-1,1,0.25,46,1,0,9,1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.5,35,1,1,3,-1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.5,25,1,-1,36,-1
0.0,1,-1,0,-1,0,1,-1,-1,-1,0,0.6,46,2,-1,58,-1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.5,40,1,-1,22,-1
2.45,1,-1,1,0,1,1,0,1,1,0,0.5,53,1,0,13,-1
1.77,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,-1,19,-1
2.46,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,-1,23,-1
2.13,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,-1,16,-1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.5,25,1,-1,36,-1
2.73,1,1,1,1,1,1,0,1,-1,-1,0.5,53,1,0,15,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,38,1,1,4,-1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,0,11,-1
2.91,1,1,1,1,1,1,0,1,1,1,0.5714285714285714,50,0,1,0,1
0.0,1,1,-1,-1,-1,1,-1,-1,-1,0,0.25,60,1,0,14,-1
2.5,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,-1,19,-1
3.73,1,1,0,1,0,-1,0,1,1,1,0.5,40,1,1,3,1
0.0,1,1,0,1,0,-1,0,-1,-1,1,0.5,43,1,0,9,1
0.0,1,1,1,1,1,1,0,-1,1,1,0.6666666666666666,36,0,1,0,1
2.5,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,-1,16,-1
0.0,1,1,1,1,1,1,-1,-1,-1,1,0.4,53,1,0,15,-1
0.0,1,-1,0,1,0,1,-1,-1,-1,-1,0.25,47,1,-1,17,-1
6.77,1,1,-1,0,0,-1,1,1,-1,1,0.5,55,0,1,0,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,40,1,-1,46,-1
1.71,1,1,1,1,1,1,0,1,-1,-1,0.6666666666666666,46,0,1,0,-1
8.64,-1,-1,-1,-1,-1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
2.61,1,1,1,-1,1,1,0,1,-1,1,0.5714285714285714,44,0,1,0,1
0.0,1,1,0,1,1,1,-1,-1,-1,-1,0.5714285714285714,46,1,-1,16,-1
3.66,1,1,1,0,0,1,0,1,-1,1,0.6,37,0,1,0,1
0.0,1,1,-1,1,0,1,-1,-1,-1,-1,0.25,46,1,-1,17,-1
8.64,-1,1,1,-1,1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.6666666666666666,59,1,0,8,-1
1.68,1,1,-1,1,1,1,0,1,1,1,0.6,44,1,1,2,1
4.96,1,1,1,1,0,-1,0,1,-1,1,0.5,38,0,1,0,1
1.51,1,1,0,1,0,1,0,1,1,0,0.5,55,2,-1,16,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5714285714285714,46,0,1,0,-1
2.86,1,1,1,1,1,-1,0,1,-1,1,0.5,40,1,1,4,1
3.63,1,1,1,1,1,1,0,1,-1,1,0.5555555555555556,45,1,1,3,1
1.91,1,1,0,1,0,-1,0,1,-1,1,0.5,40,0,1,0,1
1.76,1,1,1,1,1,1,0,1,1,1,0.4,35,0,1,0,1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,0,14,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,-1,17,-1
0.0,1,-1,1,0,1,1,-1,-1,1,0,0.5,53,1,0,15,-1
4.51,1,1,1,-1,1,1,0,1,1,1,0.25,40,0,1,0,1
0.0,1,1,-1,1,1,1,-1,-1,-1,-1,0.42857142857142855,71,1,1,5,-1
5.12,1,1,0,1,0,-1,1,1,1,1,0.5,60,1,1,3,1
4.78,1,1,-1,1,-1,1,0,1,-1,-1,0.5714285714285714,57,1,1,1,-1
0.0,1,1,1,1,0,1,-1,-1,-1,-1,0.625,40,1,1,2,-1
2.86,1,1,0,1,0,-1,0,1,1,1,0.6666666666666666,44,1,1,3,1
1.07,1,-1,-1,1,-1,-1,0,1,1,1,0.5,43,1,1,3,1
1.82,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,14,-1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.4,44,1,0,13,-1
2.17,1,1,1,1,1,1,0,1,-1,0,0.5,53,1,0,14,-1
0.0,1,-1,0,1,0,1,0,-1,-1,-1,0.6,38,1,1,3,1
3.62,1,1,1,1,0,-1,0,1,-1,1,0.5555555555555556,57,2,0,12,1
0.68,1,1,1,1,1,1,0,1,-1,-1,0.6,43,0,1,0,-1
1.49,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,15,-1
3.34,1,-1,-1,1,-1,-1,0,1,1,1,0.5,60,1,1,3,1
2.99,1,1,0,1,0,-1,0,1,1,1,0.6,32,1,1,3,1
1.47,1,1,1,1,1,1,0,1,1,-1,0.5714285714285714,60,1,1,3,1
2.64,1,1,1,1,1,-1,0,1,1,0,0.6,35,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5555555555555556,56,1,1,3,-1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.6,25,1,-1,36,-1
5.23,1,1,-1,0,0,-1,1,1,-1,1,0.5714285714285714,36,0,1,0,1
4.89,1,1,1,1,1,1,0,1,1,-1,0.5714285714285714,47,1,1,3,1
2.02,1,1,-1,1,0,1,0,1,-1,-1,0.7142857142857143,29,1,1,3,1
2.57,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,10,-1
4.09,1,1,0,1,0,1,0,1,-1,1,0.625,59,2,1,4,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.4,53,1,0,13,-1
0.0,1,-1,-1,-1,-1,1,-1,-1,-1,1,0.5,44,1,0,11,-1
0.0,1,-1,-1,1,-1,1,0,-1,1,-1,0.3333333333333333,32,1,1,3,1
0.98,1,1,0,0,0,-1,0,1,1,0,0.6,40,0,1,0,1
2.71,1,1,1,1,1,1,0,1,-1,1,0.7777777777777778,31,0,1,0,1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,1,7,-1
2.31,1,-1,-1,1,-1,-1,0,1,-1,1,0.5,57,1,1,2,1
2.99,1,1,1,1,1,-1,0,1,1,1,0.6,40,0,1,0,1
5.06,1,-1,-1,1,0,-1,1,1,-1,1,0.6,37,1,1,3,1
2.9,1,1,1,1,1,1,0,1,-1,1,0.6666666666666666,40,0,1,0,1
2.5,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,-1,23,-1
2.98,1,1,-1,0,-1,-1,0,1,-1,1,0.5,60,1,0,11,1
4.0,1,1,0,1,0,-1,0,1,1,1,0.6666666666666666,38,1,1,3,1
2.69,1,1,0,1,0,-1,0,1,1,1,0.6666666666666666,46,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.0,63,1,1,3,-1
2.73,1,1,-1,1,0,-1,0,1,1,1,0.5,30,0,1,0,1
3.47,1,1,-1,0,0,-1,0,1,1,1,0.5,36,1,1,3,1
2.83,1,1,0,1,0,1,0,1,1,1,0.5,46,1,1,6,1
2.79,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,14,-1
0.0,1,1,1,1,1,1,0,-1,-1,1,0.4,30,1,1,3,1
8.64,-1,1,1,-1,1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
2.7,1,1,1,1,1,-1,0,1,1,1,0.5,40,1,1,3,1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,0,13,-1
1.75,1,1,1,1,1,1,0,1,-1,-1,0.5,46,0,1,0,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.625,46,1,1,7,-1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
0.0,1,1,1,1,0,1,-1,-1,-1,-1,0.5,36,1,-1,25,-1
2.14,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,12,-1
0.0,1,1,-1,0,-1,-1,0,-1,-1,0,0.5714285714285714,48,0,1,0,-1
3.52,1,1,1,1,1,1,0,1,-1,0,0.6,40,0,1,0,1
0.88,1,1,1,1,1,1,0,1,-1,0,0.5,47,1,1,3,1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,13,-1
4.95,1,1,0,1,0,-1,0,1,1,1,0.6666666666666666,40,0,1,0,1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,15,-1
2.76,1,-1,-1,1,-1,-1,0,1,-1,1,0.5714285714285714,45,1,1,3,1
0.0,1,1,0,1,0,1,0,-1,-1,0,0.5714285714285714,50,0,1,0,1
0.0,1,-1,1,1,0,1,-1,-1,-1,-1,0.6666666666666666,46,1,0,10,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,15,-1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
0.0,1,1,1,1,0,-1,0,-1,-1,-1,0.6666666666666666,50,1,1,4,1
1.35,1,1,1,1,1,1,0,1,1,1,0.6666666666666666,33,0,1,0,1
3.18,1,1,0,1,0,-1,0,1,-1,-1,0.5714285714285714,40,0,1,0,1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.6,60,1,1,3,-1
4.01,1,1,1,1,1,1,0,1,1,1,0.6,43,0,1,0,1
4.81,1,-1,-1,-1,-1,-1,0,1,1,1,0.5714285714285714,38,0,1,0,1
4.81,1,1,1,1,1,1,0,1,1,0,0.5714285714285714,38,1,1,3,1
1.64,1,1,1,-1,1,1,0,1,-1,1,0.5,38,1,1,3,-1
2.78,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,-1,16,-1
3.89,1,1,0,1,0,-1,0,1,1,1,0.3333333333333333,43,0,1,0,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,12,-1
0.0,1,1,1,1,0,1,-1,-1,-1,-1,0.6,36,1,-1,22,-1
4.78,1,1,-1,1,-1,1,0,1,-1,-1,0.5714285714285714,57,1,1,1,-1
0.0,1,-1,-1,0,-1,1,-1,-1,-1,1,0.5,43,2,-1,29,-1
2.73,1,1,1,0,1,1,0,1,-1,0,0.5,53,1,-1,19,-1
2.57,1,1,-1,1,0,-1,0,1,1,1,0.5,44,1,1,3,1
4.09,1,1,1,1,0,1,0,1,1,1,0.6666666666666666,50,0,1,0,1
2.13,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,13,-1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.3333333333333333,46,1,0,13,-1
4.66,1,1,0,0,0,-1,0,1,-1,1,0.8333333333333334,22,0,1,0,-1
8.81,1,-1,0,0,0,-1,1,1,-1,0,1.0,0,1,1,4,-1
2.96,1,1,-1,1,0,-1,0,1,-1,1,0.5,46,1,0,14,-1
1.4,1,1,1,1,0,-1,0,1,1,1,0.5,40,0,1,0,1
1.85,1,1,1,1,1,1,0,1,-1,-1,0.7142857142857143,33,0,1,0,-1
2.73,1,1,0,1,0,-1,0,1,1,0,0.5714285714285714,40,0,1,0,1
2.92,1,1,1,0,1,1,0,1,-1,1,0.4444444444444444,39,0,1,0,1
4.19,1,1,0,1,1,1,0,1,1,1,0.6,42,0,1,0,1
5.13,1,1,1,1,1,1,1,1,1,1,0.6,43,1,1,3,1
2.67,1,-1,-1,0,-1,-1,0,1,1,1,0.5,55,1,1,7,1
1.34,1,1,1,1,1,1,0,1,-1,-1,0.5,47,0,1,0,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,37,1,1,4,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,44,1,1,3,-1
2.87,1,1,1,1,1,1,0,1,1,-1,0.5,55,0,1,0,1
3.56,1,-1,-1,0,-1,-1,0,1,1,1,0.5,45,1,1,3,1
0.0,1,1,-1,1,-1,-1,-1,-1,-1,-1,0.25,60,1,-1,57,-1
2.5,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,12,-1
5.66,1,-1,-1,1,-1,-1,1,1,-1,-1,0.42857142857142855,50,1,1,2,1
2.27,1,1,1,1,1,1,0,1,1,0,0.5,53,1,-1,20,-1
4.07,1,1,1,1,0,-1,0,1,-1,1,0.5,50,0,1,0,1
3.76,1,1,1,1,1,1,0,1,-1,-1,0.5714285714285714,44,1,1,3,1
8.64,-1,1,1,-1,1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
2.03,1,1,-1,1,-1,1,0,1,-1,-1,0.6666666666666666,40,0,1,0,-1
1.51,1,1,1,1,1,1,0,1,-1,1,0.625,31,0,1,0,1
2.8,1,1,1,1,1,1,0,1,-1,1,0.5,55,1,1,3,1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.4,38,1,0,15,-1
2.78,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,14,-1
1.7,1,1,1,1,0,1,0,1,-1,0,0.3333333333333333,28,1,1,3,1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,-1,16,-1
0.0,1,1,-1,1,0,-1,0,-1,-1,1,0.5,42,1,0,10,1
1.87,1,1,1,1,1,1,0,1,-1,0,0.5,53,1,-1,17,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,15,-1
0.0,1,-1,-1,1,0,1,-1,-1,-1,-1,0.5,46,1,0,9,-1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.4,53,1,0,15,-1
3.63,1,1,0,1,0,-1,0,1,1,1,0.5714285714285714,42,1,1,3,1
3.44,1,-1,-1,1,-1,-1,0,1,1,1,0.6,55,1,1,6,1
4.78,1,1,0,0,0,-1,0,1,-1,1,0.5714285714285714,57,1,1,1,-1
1.49,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,15,-1
0.0,1,-1,-1,-1,-1,1,-1,-1,-1,0,0.5,47,1,-1,39,-1
5.56,1,1,-1,1,-1,1,1,1,-1,-1,0.7142857142857143,36,0,1,0,-1
0.0,1,-1,-1,0,-1,1,-1,-1,-1,0,0.5714285714285714,43,1,0,14,-1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.42857142857142855,53,1,-1,18,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.0,41,1,-1,22,-1
4.97,1,1,0,1,0,-1,0,1,-1,1,0.75,40,1,1,3,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,1.0,0,0,1,0,-1
1.39,1,1,1,1,1,1,0,1,-1,-1,0.6666666666666666,53,0,1,0,-1
2.83,1,-1,-1,-1,-1,1,0,1,-1,0,0.7777777777777778,36,0,1,0,-1
1.46,1,1,1,1,1,1,0,1,-1,1,0.5,67,1,1,6,1
0.0,1,1,1,0,1,1,-1,-1,-1,0,0.25,42,1,0,11,-1
3.41,1,-1,0,1,0,-1,0,1,1,1,0.6666666666666666,36,0,1,0,1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
1.99,1,-1,-1,-1,-1,1,0,1,-1,0,0.6666666666666666,50,1,1,5,-1
2.68,1,1,-1,1,0,-1,0,1,1,1,0.6,29,0,1,0,1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,-1,17,-1
2.62,1,1,1,1,1,-1,0,1,1,1,0.4,40,1,1,3,1
2.93,1,1,0,1,0,-1,0,1,1,1,0.5,44,1,-1,16,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.6,43,0,1,0,-1
1.48,1,1,1,1,1,-1,0,1,1,1,0.5,48,0,1,0,1
5.46,1,1,-1,-1,0,-1,1,1,-1,1,0.6,40,0,1,0,1
2.38,1,-1,-1,1,-1,1,0,1,1,1,0.7142857142857143,43,1,1,1,1
2.78,1,1,0,1,0,-1,0,1,1,-1,0.25,50,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.0,86,1,0,12,-1
0.0,1,-1,-1,0,-1,1,-1,-1,-1,0,0.5714285714285714,40,1,0,10,-1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,-1,17,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,14,-1
2.92,1,1,1,1,0,1,0,1,1,1,0.5,53,1,1,3,1
3.16,1,1,1,1,0,1,0,1,1,1,0.6666666666666666,46,1,1,3,1
1.8,1,-1,0,1,0,-1,0,1,-1,1,0.5,42,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,1,0.5,53,1,0,14,-1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.5,25,1,-1,36,-1
4.86,1,1,-1,1,0,1,0,1,1,1,0.5714285714285714,46,2,0,12,1
4.1,1,1,1,1,0,1,0,1,1,1,0.75,43,1,1,3,1
0.0,1,1,1,1,0,-1,0,-1,1,1,0.5,55,1,1,6,1
0.0,1,1,1,-1,1,1,-1,-1,-1,0,0.5714285714285714,32,0,1,0,-1
2.5,1,-1,1,0,1,1,0,1,-1,0,0.4,53,1,0,13,-1
0.0,1,1,1,1,1,-1,-1,-1,-1,0,0.5,53,1,-1,19,-1
5.13,-1,1,0,1,0,1,1,1,-1,-1,0.8,25,0,1,0,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,14,-1
0.0,1,1,-1,1,0,-1,-1,-1,-1,0,0.25,60,1,0,9,-1
0.0,1,-1,-1,1,0,1,-1,-1,-1,-1,0.5,35,0,1,0,-1
1.39,1,-1,-1,1,-1,1,0,1,1,-1,0.6,50,1,1,3,1
2.77,1,1,1,1,0,1,0,1,1,1,0.75,60,1,1,3,1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,0,12,-1
0.0,1,1,-1,1,0,1,-1,-1,-1,-1,0.5,56,1,0,12,-1
2.01,1,1,0,1,0,-1,0,1,1,0,0.5,53,1,1,3,1
0.0,1,-1,-1,1,0,1,0,-1,-1,-1,0.75,33,1,1,3,1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
5.05,1,1,1,1,1,1,1,1,1,1,0.5,38,1,1,3,1
1.49,1,-1,1,0,1,1,0,1,-1,0,0.4,53,1,-1,16,-1
1.55,1,1,1,1,1,1,0,1,-1,0,0.5,53,1,0,12,-1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,0,12,-1
0.0,1,1,-1,1,-1,1,-1,-1,-1,-1,0.3333333333333333,36,1,-1,24,-1
2.91,1,1,1,0,1,1,0,1,1,1,0.5,57,1,1,3,1
4.16,1,1,1,1,1,-1,0,1,1,1,0.4,40,1,1,3,1
2.23,1,1,1,1,1,-1,0,1,1,1,0.6666666666666666,38,0,1,0,1
0.0,1,-1,0,1,0,-1,0,-1,1,1,0.42857142857142855,32,0,1,0,1
0.0,1,-1,-1,1,0,1,-1,-1,-1,-1,0.7142857142857143,25,1,-1,36,-1
0.0,1,1,1,1,1,-1,0,-1,-1,1,0.4,35,1,1,3,1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.6,25,1,-1,36,-1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.6,25,1,-1,36,-1
3.65,1,1,-1,1,-1,-1,0,1,1,1,0.5,33,1,1,3,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,-1,17,-1
0.0,1,1,1,0,1,-1,-1,-1,-1,1,0.5,53,1,-1,19,-1
1.4,1,-1,1,1,1,1,0,1,-1,0,0.6,40,1,1,3,1
2.22,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,13,-1
5.03,1,1,0,1,0,-1,1,1,1,0,0.75,44,0,1,0,1
2.9,1,1,1,1,1,1,0,1,-1,0,0.7142857142857143,31,0,1,0,1
2.98,1,1,0,1,0,-1,0,1,1,1,0.6,53,1,1,3,1
2.83,1,1,1,1,1,1,0,1,1,-1,0.6,29,1,1,3,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.6,36,1,-1,19,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,-1,17,-1
0.0,1,-1,1,1,1,1,-1,-1,-1,-1,0.16666666666666666,46,1,-1,19,-1
1.34,1,-1,-1,-1,-1,-1,0,1,-1,1,0.6666666666666666,40,0,1,0,1
4.89,1,1,1,1,1,1,0,1,1,1,0.7142857142857143,43,1,1,3,1
2.36,1,1,0,1,0,-1,0,1,1,1,0.3333333333333333,36,0,1,0,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,14,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.4,53,1,-1,17,-1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.5,41,1,-1,25,-1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,-1,16,-1
0.0,1,1,0,1,0,-1,0,-1,1,1,0.6,47,0,1,0,1
5.29,1,1,0,1,0,-1,1,1,1,1,0.75,29,1,1,3,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,11,-1
8.81,1,-1,0,-1,0,-1,1,1,-1,0,1.0,0,1,1,4,-1
4.81,1,1,0,1,0,-1,0,1,1,-1,0.5,40,0,1,0,1
0.0,1,-1,0,-1,0,1,-1,-1,-1,1,0.0,67,1,0,10,-1
2.39,1,1,1,1,0,1,0,1,1,-1,0.4,57,0,1,0,1
3.01,1,1,1,1,1,1,0,1,1,0,0.6,44,1,1,3,1
0.0,1,1,1,-1,0,1,-1,-1,-1,1,0.5,46,1,0,9,-1
0.0,1,1,-1,0,0,-1,-1,-1,-1,0,0.25,60,1,0,13,-1
3.21,1,1,1,0,1,-1,0,1,1,1,0.5,47,1,1,3,1
3.32,1,1,1,1,1,1,0,1,1,1,0.6666666666666666,47,1,1,3,1
0.0,1,1,-1,1,0,1,-1,-1,-1,-1,0.6,46,1,0,15,-1
3.43,1,1,-1,0,0,-1,0,1,1,1,0.6666666666666666,46,1,1,3,1
2.73,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,-1,18,-1
5.02,1,-1,1,1,0,1,1,1,1,1,0.6,42,1,0,12,1
2.87,1,1,0,1,0,-1,0,1,1,-1,0.3333333333333333,42,1,1,3,1
4.94,1,1,0,0,0,1,0,1,-1,1,0.5,60,1,1,3,1
1.85,1,1,-1,0,0,-1,0,1,1,1,0.5,47,1,1,3,1
0.0,1,1,1,1,1,-1,0,-1,-1,-1,0.5,56,0,1,0,1
5.02,1,1,0,1,0,-1,1,1,1,0,0.5,43,1,1,3,1
3.94,1,1,0,1,0,-1,0,1,1,1,0.5,40,0,1,0,1
0.0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0.5,50,2,-1,64,-1
0.0,1,1,-1,1,-1,1,-1,-1,-1,-1,0.4,47,0,1,0,-1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.6,55,1,1,5,-1
2.73,1,-1,1,-1,1,1,0,1,-1,1,0.5,53,1,0,15,-1
0.0,1,-1,0,-1,0,1,-1,-1,-1,1,0.25,47,1,-1,19,-1
2.65,1,1,-1,-1,-1,-1,0,1,-1,1,0.6,43,0,1,0,1
4.85,1,1,0,0,0,1,0,1,-1,1,0.25,53,1,0,13,1
0.0,1,1,1,0,1,1,-1,-1,-1,1,0.5,53,1,0,11,-1
3.86,1,-1,-1,1,-1,-1,0,1,1,1,0.625,30,1,1,3,1
2.5,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,14,-1
4.14,1,1,-1,1,0,-1,0,1,-1,1,0.4,44,0,1,0,1
0.0,1,-1,-1,0,-1,1,-1,-1,-1,0,0.7142857142857143,38,1,0,9,-1
2.96,1,1,0,1,0,-1,0,1,1,1,0.42857142857142855,42,1,1,3,1
3.54,1,1,0,1,0,-1,0,1,1,1,0.5,55,1,1,6,1
0.0,1,1,1,1,1,-1,0,-1,1,1,0.5,47,0,1,0,1
2.67,1,1,0,1,0,1,0,1,-1,0,0.7142857142857143,46,0,1,0,1
2.75,1,-1,-1,1,-1,-1,0,1,-1,1,0.6,40,1,1,3,1
