page_rank_decimal,url_length,double_slash_redirecting,prefix_suffix,favicon,request_url,url_of_anchor,links_in_tags,sfh,submitting_to_email,abnormal_url,redirect,popupwindow,iframe,web_traffic,page_rank,google_index,links_pointing_to_page,has_numbers,lev,sim_lev,fuzzy,sim_fuzz,num_of_subdomains,len_sub,len_of_subdomains,result
2.17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.75,1,0,0,1,0,-1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,1,0,0.25,0,60,1,-1,16,-1
3.16,-1,1,1,1,1,1,1,1,1,-1,1,1,1,0,1,1,0,1,0,0.6,0,20,1,1,3,1
0.0,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,0,0,0.5,0,53,1,0,15,-1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
2.74,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,11,-1
0.0,0,1,1,-1,0,1,0,1,1,1,1,1,1,0,-1,1,-1,1,0,0.5,1,0,0,1,0,1
0.0,1,1,1,-1,1,1,0,-1,1,-1,1,1,1,-1,-1,-1,-1,1,0,0.6,0,44,1,0,14,-1
2.71,1,1,1,1,0,1,-1,1,1,1,1,1,-1,0,1,-1,1,1,0,0.5,0,20,1,1,3,1
1.91,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,-1,16,-1
0.0,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,0.5,0,53,1,-1,16,-1
3.08,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,0,0.5,1,0,0,1,0,1
3.05,0,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,1,0,0.5,0,20,1,1,3,1
7.92,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,-1,-1,1,0,0.6666666666666666,1,0,0,1,0,-1
1.61,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,-1,1,0,0.6666666666666666,0,55,0,1,0,1
3.01,1,1,1,1,1,1,1,-1,1,1,1,1,-1,0,1,1,1,1,0,0.7142857142857143,1,0,0,1,0,1
0.0,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,0,0.6666666666666666,0,53,1,0,10,-1
5.62,-1,1,1,-1,-1,1,-1,1,-1,1,1,1,-1,1,1,-1,-1,1,0,0.6666666666666666,1,0,0,1,0,-1
4.34,-1,1,1,1,1,1,1,0,-1,1,1,1,1,0,1,1,1,1,0,0.75,0,20,1,1,3,1
2.75,-1,1,1,-1,-1,0,-1,1,-1,1,1,1,-1,0,1,-1,1,1,0,0.5714285714285714,0,38,1,0,8,1
3.73,1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,1,0,0,0,0.6,0,20,1,1,3,1
0.0,1,1,1,-1,-1,1,0,1,1,1,1,1,1,-1,-1,-1,-1,1,0,0.5,1,0,0,1,0,-1
1.72,-1,1,1,1,0,1,1,1,-1,1,1,1,1,0,1,1,1,1,0,0.6,1,0,0,1,0,1
3.04,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,1,0,0.7142857142857143,1,0,0,1,0,1
0.0,1,1,-1,1,1,0,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,0.4,0,53,1,0,13,-1
3.06,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.4,0,57,0,1,0,-1
2.68,1,1,-1,1,1,1,1,-1,-1,1,1,1,1,0,1,1,-1,0,0,0.7142857142857143,1,0,0,1,0,1
0.0,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,0,0.6,0,29,1,1,3,-1
2.44,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.6,0,20,1,1,3,1
3.26,0,1,1,1,1,1,1,1,1,-1,1,1,1,0,1,1,1,1,0,0.6,1,0,0,1,0,1
5.21,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,0.75,0,20,1,1,3,1
3.57,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,0,1,1,1,1,0,0.7142857142857143,0,57,1,1,7,1
3.09,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
0.0,0,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,0,0,0,0.6666666666666666,0,16,1,-1,36,-1
5.13,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0.5,0,20,1,1,3,1
1.98,1,1,1,-1,-1,1,0,1,1,1,1,1,1,0,1,-1,-1,1,0,0.4,1,0,0,1,0,1
0.0,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,37,1,-1,18,-1
2.29,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,0,0.6,1,0,0,1,0,1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,0,0.5,0,53,1,0,15,-1
2.24,0,1,1,1,0,0,0,1,-1,1,1,1,-1,0,1,1,1,1,0,0.5,0,33,1,1,2,1
0.0,1,1,-1,-1,0,1,0,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.25,0,28,1,-1,22,-1
4.08,0,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.5714285714285714,0,20,1,1,3,1
0.91,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.6,0,20,1,1,3,-1
0.0,0,1,-1,-1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.6,0,16,1,-1,36,-1
0.0,1,1,1,1,1,1,0,1,1,-1,1,1,1,-1,-1,-1,-1,1,0,0.4,0,40,1,0,12,-1
4.81,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.5,1,0,0,1,0,1
0.0,1,1,-1,1,0,1,0,1,1,-1,1,1,1,-1,-1,-1,-1,0,0,0.6,0,30,1,-1,18,-1
0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,1.0,1,0,0,1,0,-1
2.78,1,1,1,1,1,1,0,1,1,-1,1,1,-1,0,1,1,0,1,0,0.6,1,0,0,1,0,1
3.45,1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.375,0,53,0,1,0,1
4.9,-1,1,-1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0.5,0,46,2,0,10,1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,15,-1
0.0,1,1,-1,1,1,0,1,1,1,1,0,1,-1,-1,-1,-1,1,1,0,0.5,0,53,1,-1,19,-1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
3.32,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.6,1,0,0,1,0,1
0.0,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,11,-1
3.62,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
1.57,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0.75,1,0,0,1,0,1
3.4,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,1,0,0.625,1,0,0,1,0,1
2.02,0,1,1,1,-1,1,0,1,-1,1,1,1,1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
1.96,0,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,1,0,0.5714285714285714,1,0,0,1,0,1
1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,0,0.5714285714285714,1,0,0,1,0,1
0.73,-1,1,1,1,0,1,0,0,-1,1,1,1,1,0,1,-1,1,1,0,0.4,1,0,0,1,0,1
2.2,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,12,-1
4.19,-1,1,-1,1,1,-1,1,1,-1,1,1,1,1,0,1,-1,1,1,0,0.6,0,44,2,0,10,1
0.0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,-1,1,0,0,0.7142857142857143,0,40,1,0,11,-1
3.89,0,1,1,1,0,1,0,1,-1,1,1,1,-1,0,1,-1,1,1,0,0.6,0,44,1,1,4,1
2.71,-1,1,1,1,-1,1,-1,1,1,-1,1,1,-1,0,1,-1,-1,1,0,0.3076923076923077,0,69,1,0,8,1
3.59,0,1,1,-1,-1,1,-1,1,1,1,1,1,-1,0,1,1,1,1,0,0.5,0,60,1,0,10,1
0.0,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,-1,-1,1,-1,0,0,0.6,0,11,1,0,12,-1
0.97,0,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,-1,1,1,0,0.6,0,20,1,1,3,1
2.71,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,0,1,1,0,1,0,0.4,0,60,1,1,3,-1
0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,-1,0,0,0.8571428571428571,1,0,0,1,0,-1
5.13,1,1,1,1,0,1,0,1,1,1,-1,1,1,1,1,-1,-1,1,0,0.8,1,0,0,1,0,-1
0.0,1,1,1,-1,0,1,0,1,1,1,1,1,1,-1,-1,-1,-1,1,0,0.5,0,31,1,1,6,-1
2.78,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,14,-1
4.1,0,1,1,1,1,1,0,-1,-1,1,1,1,1,0,1,1,1,1,0,0.75,0,20,1,1,3,1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,14,-1
0.84,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.5,1,0,0,1,0,-1
0.0,0,1,-1,1,0,1,0,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,0.0,0,34,1,-1,39,-1
0.0,0,1,-1,-1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.5,0,20,1,-1,36,-1
4.88,-1,1,-1,1,0,1,0,-1,-1,1,1,1,-1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
3.96,1,1,1,1,0,-1,0,0,1,1,1,1,1,0,1,-1,1,1,0,0.25,0,46,1,0,9,1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,14,-1
0.0,1,1,-1,-1,1,0,1,1,1,1,0,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,-1,20,-1
1.85,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,12,-1
1.44,0,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,-1,0,1,0,0.5,1,0,0,1,0,1
2.42,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.5,1,0,0,1,0,1
1.82,0,1,-1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.6,1,0,0,1,0,1
0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0,0.75,1,0,0,1,0,-1
7.92,1,1,1,1,-1,1,0,1,1,1,0,1,-1,1,1,-1,0,1,0,0.6666666666666666,1,0,0,1,0,-1
1.32,-1,1,1,-1,-1,1,-1,1,-1,1,1,1,1,0,1,1,1,1,0,0.4,0,20,1,1,3,1
0.0,0,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,1,0,0.25,0,60,1,-1,38,-1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,13,-1
5.44,0,1,1,-1,0,1,0,-1,1,1,1,1,-1,1,1,1,1,0,0,0.7142857142857143,0,44,1,1,4,1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,0.5,0,53,1,-1,20,-1
3.83,1,1,-1,1,0,1,0,-1,1,1,1,1,-1,0,1,1,1,1,0,0.6,0,36,1,1,4,1
3.89,-1,1,1,1,0,0,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.6666666666666666,0,36,2,1,7,1
4.87,-1,1,1,1,-1,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.7142857142857143,1,0,0,1,0,1
0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.7142857142857143,1,0,0,1,0,-1
3.59,-1,1,1,1,-1,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.6666666666666666,1,0,0,1,0,1
0.0,1,1,1,1,0,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,1,0,0.25,0,60,1,0,10,-1
3.27,0,1,1,1,0,0,0,1,1,1,1,1,-1,0,1,-1,1,1,0,0.5,0,20,1,1,3,1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,1,0,0.25,0,60,1,-1,22,-1
2.85,-1,1,1,1,1,1,1,1,1,-1,1,1,1,0,1,1,0,1,0,0.5,0,60,1,1,5,1
4.78,1,1,1,1,-1,1,-1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.5714285714285714,0,57,1,1,1,-1
1.45,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,1,0,0.5,1,0,0,1,0,1
0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.75,1,0,0,1,0,-1
4.34,0,1,1,1,1,1,-1,1,1,-1,1,1,-1,0,1,1,0,1,0,0.8,0,20,1,1,3,1
0.63,-1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,-1,1,0,0.6,0,60,1,1,5,1
4.93,-1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.5,1,0,0,1,0,1
4.87,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,0,1,1,1,1,0,0.6,0,20,1,1,3,1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,0.4,0,53,1,0,15,-1
2.09,0,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,0,0,0.75,0,20,1,1,3,1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
1.64,1,1,1,1,1,-1,1,-1,1,1,1,1,1,0,1,-1,0,0,0,0.5714285714285714,1,0,0,1,0,-1
2.42,1,1,-1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,-1,18,-1
0.0,1,1,1,1,-1,-1,1,1,1,1,1,1,1,0,-1,-1,1,1,0,0.7142857142857143,0,20,1,1,3,1
2.77,0,1,1,1,1,1,1,-1,-1,1,1,1,1,0,1,-1,1,1,0,0.4,1,0,0,1,0,1
3.01,0,1,1,1,0,1,0,1,-1,1,1,1,1,0,1,-1,-1,1,0,0.6,0,20,1,1,3,1
5.58,-1,1,1,-1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,1,0,0.4285714285714285,0,22,1,1,2,1
0.0,-1,1,1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,0,0,0.4,0,40,2,-1,64,-1
3.04,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,1,0,0.6,1,0,0,1,0,1
1.97,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,-1,1,0,0.6666666666666666,0,20,1,1,3,1
2.86,1,1,1,1,0,1,0,1,1,1,-1,1,1,0,1,-1,-1,1,0,0.75,1,0,0,1,0,-1
4.83,-1,1,1,-1,0,0,1,0,-1,1,1,1,-1,0,1,-1,1,1,0,0.4,0,53,3,0,15,1
0.0,1,1,1,1,-1,1,0,-1,-1,1,1,1,-1,0,-1,-1,0,1,0,0.5714285714285714,0,20,1,1,3,1
3.16,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,-1,-1,1,0,0.4285714285714285,0,67,0,1,0,1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
2.03,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,-1,20,-1
0.0,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,0,-1,0.0,0,41,1,-1,22,-1
2.73,1,1,1,-1,1,1,1,1,1,1,0,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,14,-1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,1,0,0.25,0,60,1,-1,28,-1
0.53,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,0,0.5,0,20,1,1,3,1
4.66,1,1,-1,1,-1,1,-1,1,1,-1,1,1,1,0,1,-1,-1,1,0,0.8333333333333334,1,0,0,1,0,-1
6.79,0,1,1,1,-1,1,0,1,1,1,1,1,-1,1,1,1,1,1,0,0.8,0,20,1,1,3,1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0.25,0,60,1,0,14,-1
2.5,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,13,-1
0.0,1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,0,0.5555555555555556,0,53,1,0,9,-1
0.0,1,1,1,-1,0,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,0,0.7142857142857143,1,0,0,1,0,-1
1.68,1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,-1,1,1,0,0.6,1,0,0,1,0,1
3.05,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,-1,1,0,0.5714285714285714,0,20,1,1,3,1
0.0,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,-1,1,-1,1,0,0.5,1,0,0,1,0,-1
8.64,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,0,0.7142857142857143,1,0,0,1,0,-1
1.55,-1,1,-1,1,1,1,1,-1,1,1,1,1,-1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
0.0,1,1,1,-1,1,1,1,1,1,1,0,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,15,-1
2.83,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,-1,0,0,0.6,0,20,1,1,3,1
2.68,-1,1,1,1,-1,1,-1,1,1,1,1,1,-1,0,1,-1,1,1,0,0.4285714285714285,0,57,1,0,10,1
2.23,1,1,1,1,0,1,0,0,-1,1,1,1,-1,0,1,1,1,0,0,0.5,1,0,0,1,0,1
1.64,1,1,1,1,-1,1,0,1,1,1,1,1,-1,0,1,-1,-1,1,0,0.6,0,20,1,1,3,1
3.38,-1,1,1,1,0,1,0,-1,-1,1,1,1,-1,0,1,1,1,1,0,0.4285714285714285,1,0,0,1,0,1
3.83,-1,1,1,1,-1,0,-1,-1,1,1,1,1,1,0,1,1,1,1,0,0.5,0,38,1,0,9,1
4.23,1,1,1,1,0,1,0,1,-1,-1,1,1,-1,0,1,1,1,1,0,0.5,0,50,1,1,6,1
4.84,-1,1,1,1,0,1,0,-1,-1,1,1,1,-1,0,1,-1,-1,1,0,0.8,0,20,1,1,3,1
6.42,1,1,1,-1,-1,0,0,1,1,1,1,1,1,1,1,-1,1,1,0,0.625,0,53,1,1,3,1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,1,0,0.25,0,60,1,-1,16,-1
0.0,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.4,0,53,1,0,14,-1
3.9,0,1,1,1,-1,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.3333333333333333,0,57,1,0,8,1
1.51,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,0,0.625,1,0,0,1,0,1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,0,1,0,0.5,0,53,1,-1,19,-1
0.0,1,1,1,1,0,1,0,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.75,0,36,1,1,6,-1
0.0,0,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,0,0,0.5,0,23,1,-1,46,-1
1.06,1,1,1,1,1,1,1,-1,-1,1,1,1,1,0,1,-1,1,1,0,0.4,1,0,0,1,0,1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
2.5,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.4,0,53,1,0,13,-1
3.45,1,1,1,1,0,1,0,-1,1,1,1,1,-1,0,1,-1,1,1,0,0.6,0,20,1,1,3,1
2.67,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-1,1,0,0.5,0,55,1,1,7,1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,14,-1
2.13,-1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,-1,1,0,0.5714285714285714,0,20,1,1,3,1
1.43,-1,1,-1,1,1,1,0,-1,-1,1,1,1,-1,0,1,1,1,1,0,0.5,1,0,0,1,0,1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.4,0,53,1,-1,18,-1
2.68,-1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0.6666666666666666,0,55,1,1,3,1
5.56,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,0,0.7142857142857143,1,0,0,1,0,-1
2.5,1,1,-1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,15,-1
1.87,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,0,1,-1,1,1,0,0.2,0,62,0,1,0,-1
3.7,-1,1,1,1,1,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.5,1,0,0,1,0,1
0.0,1,1,-1,1,1,0,1,1,1,1,1,1,-1,-1,-1,-1,1,1,0,0.4,0,53,1,0,15,-1
1.01,-1,1,-1,1,0,1,0,0,-1,1,1,1,-1,0,1,-1,1,1,0,0.5,1,0,0,1,0,1
4.12,-1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,-1,1,1,0,0.6,1,0,0,1,0,1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0,0.5,0,53,1,-1,20,-1
2.42,-1,1,-1,-1,1,1,0,1,1,1,1,1,-1,0,1,-1,1,1,0,0.6,0,20,1,1,3,1
5.24,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,0,0.5714285714285714,0,44,2,0,11,1
0.0,1,1,1,1,1,1,0,0,-1,1,1,1,1,0,-1,-1,1,1,0,0.6,1,0,0,1,0,1
5.27,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,0.5,1,0,0,1,0,1
0.0,0,1,1,-1,0,1,0,1,1,1,1,1,1,0,-1,-1,-1,0,0,0.6,0,20,1,1,3,1
3.78,0,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.6666666666666666,1,0,0,1,0,1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,0.0,-1,100,1,1,7,-1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,0.5,0,53,1,-1,17,-1
3.66,1,1,1,1,1,0,0,1,-1,1,1,1,1,0,1,1,1,1,0,0.5,1,0,0,1,0,1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,-1,19,-1
1.79,-1,1,1,1,1,1,1,-1,1,1,1,1,-1,0,1,-1,1,1,0,0.5,0,20,1,1,3,1
2.43,0,1,1,1,0,1,0,-1,1,-1,1,1,1,0,1,1,1,1,0,0.5714285714285714,0,20,1,1,3,1
0.0,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,0.0,0,62,1,-1,20,-1
0.0,1,1,-1,-1,1,0,1,1,1,1,0,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,-1,16,-1
4.24,1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.5,1,0,0,1,0,1
1.97,0,1,-1,1,-1,1,-1,1,1,1,1,1,1,0,1,1,0,1,0,0.5,1,0,0,1,0,1
7.92,1,1,1,1,-1,1,0,1,1,1,1,1,-1,1,1,-1,0,1,0,0.6666666666666666,1,0,0,1,0,-1
0.0,0,1,-1,-1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.7142857142857143,0,14,1,-1,36,-1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,0.4,0,53,1,-1,16,-1
1.47,1,1,1,-1,1,0,1,1,1,1,0,1,-1,0,1,-1,0,1,0,0.5,0,53,1,0,13,-1
0.91,-1,1,1,-1,0,1,0,1,-1,1,1,1,-1,0,1,1,1,1,0,0.5,1,0,0,1,0,1
7.72,-1,1,1,-1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1.0,1,0,1,1,3,-1
4.0,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,0,1,-1,-1,1,0,0.5714285714285714,0,57,1,0,9,1
0.0,1,1,-1,-1,0,0,0,-1,1,1,1,1,1,-1,-1,-1,1,0,0,0.25,0,25,1,0,11,-1
2.23,0,1,1,1,1,1,1,-1,-1,1,1,1,-1,0,1,1,1,0,0,0.6666666666666666,1,0,0,1,0,1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,9,-1
2.14,1,1,-1,1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,15,-1
2.31,-1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,1,0,0.6666666666666666,0,20,1,1,3,1
4.81,-1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,-1,-1,1,0,0.5714285714285714,0,20,1,1,3,1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
2.51,1,1,-1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,14,-1
3.06,1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,-1,1,1,0,0.6666666666666666,0,20,1,1,3,1
4.9,1,1,1,1,-1,1,0,-1,1,1,1,1,-1,0,1,1,1,1,0,0.75,0,20,1,1,3,1
0.0,1,1,-1,1,1,1,0,1,-1,1,1,1,1,-1,-1,-1,1,1,0,0.7142857142857143,1,0,0,1,0,-1
0.29,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,0,0,1.0,1,0,0,1,0,-1
3.74,0,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,0,0.75,0,20,1,1,3,1
